title,assigned_category,url
On Oracle-Efficient PAC RL with Rich Observations,Reinforcement Learning->Function Approximation,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5f0f5e5f33945135b874349cfbed4fb9-Abstract.html
Deep Anomaly Detection Using Geometric Transformations,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5e62d03aec0d17facfc5355dd90d441c-Abstract.html
Towards Understanding Learning Representations: To What Extent Do Different Neural Networks Learn the Same Representation,Miscellaneous Aspects of Machine Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5fc34ed307aac159a30d81181c99847e-Abstract.html
An intriguing failing of convolutional neural networks and the CoordConv solution,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/60106888f8977b71e1f15db7bc9a88d1-Abstract.html
Joint Sub-bands Learning with Clique Structures for Wavelet Domain Super-Resolution,Deep Learning->Autoencoders,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5f93f983524def3dca464469d2cf9f3e-Abstract.html
Neural-Symbolic VQA: Disentangling Reasoning from Vision and Language Understanding,Generative Models->Reasoning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5e388103a391daabe3de1d76a6739ccd-Abstract.html
GLoMo: Unsupervised Learning of Transferable Relational Graphs,Deep Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5dbc8390f17e019d300d5a162c3ce3bc-Abstract.html
Distributed Stochastic Optimization via Adaptive SGD,"Optimization->Large Scale, Parallel and Distributed",https://proceedings.neurips.cc/paper_files/paper/2018/hash/5c936263f3428a40227908d5a3847c0b-Abstract.html
Randomized Prior Functions for Deep Reinforcement Learning,Reinforcement Learning->Deep RL,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5a7b238ba0f6502e5d6be14424b20ded-Abstract.html
Deep State Space Models for Time Series Forecasting,Deep Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5cf68969fb67aa6082363a6d4e6468e2-Abstract.html
Uncertainty Sampling is Preconditioned Stochastic Gradient Descent on Zero-One Loss,Optimization->Optimization and Learning under Uncertainty,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5abdf8b8520b71f3a528c7547ee92428-Abstract.html
Learning Temporal Point Processes via Reinforcement Learning,Reinforcement Learning->Deep RL,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5d50d22735a7469266aab23fd8aeb536-Abstract.html
Smoothed Analysis of Discrete Tensor Decomposition and Assemblies of Neurons,Miscellaneous Aspects of Machine Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5cc3749a6e56ef6d656735dff9176074-Abstract.html
Negotiable Reinforcement Learning for Pareto Optimal Sequential Decision-Making,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5b8e4fd39d9786228649a8a8bec4e008-Abstract.html
On the Convergence and Robustness of Training GANs with Regularized Optimal Transport,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5a9d8bf5b7a4b35f3110dde8673bdda2-Abstract.html
Posterior Concentration for Sparse Deep Learning,Deep Learning->Theory,https://proceedings.neurips.cc/paper_files/paper/2018/hash/59b90e1005a220e2ebc542eb9d950b1e-Abstract.html
Multi-Agent Reinforcement Learning via Double Averaging Primal-Dual Optimization,Reinforcement Learning->Multi-agent,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5a378f8490c8d6af8647a753812f6e31-Abstract.html
An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression,Optimization,https://proceedings.neurips.cc/paper_files/paper/2018/hash/59a3adea76fadcb6dd9e54c96fc155d1-Abstract.html
Bayesian Pose Graph Optimization via Bingham Distributions and Tempered Geodesic MCMC,Probabilistic Methods->Monte Carlo and Sampling Methods,https://proceedings.neurips.cc/paper_files/paper/2018/hash/58a2fc6ed39fd083f55d4182bf88826d-Abstract.html
Sequence-to-Segment Networks for Segment Detection,Computer Vision->Video Understanding,https://proceedings.neurips.cc/paper_files/paper/2018/hash/59e0b2658e9f2e77f8d4d83f8d07ca84-Abstract.html
Neural Tangent Kernel: Convergence and Generalization in Neural Networks,Learning Theory,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5a4be1fa34e62bb8a6ec6b91d2462f5a-Abstract.html
Quadratic Decomposable Submodular Function Minimization,Optimization,https://proceedings.neurips.cc/paper_files/paper/2018/hash/58ae749f25eded36f486bc85feb3f0ab-Abstract.html
Uniform Convergence of Gradients for Non-Convex Learning and Optimization,Optimization->Non-Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/59ab3ba90ae4b4ab84fe69de7b8e3f5f-Abstract.html
Bayesian Adversarial Learning,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/586f9b4035e5997f77635b13cc04984c-Abstract.html
Meta-Learning MCMC Proposals,Generative Models->In Context Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/584b98aac2dddf59ee2cf19ca4ccb75e-Abstract.html
LinkNet: Relational Embedding for Scene Graph,Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/58238e9ae2dd305d79c2ebc8c1883422-Abstract.html
Forecasting Treatment Responses Over Time Using Recurrent Marginal Structural Networks,Time Series,https://proceedings.neurips.cc/paper_files/paper/2018/hash/56e6a93212e4482d99c84a639d254b67-Abstract.html
Optimal Subsampling with Influence Functions,Probabilistic Methods->Monte Carlo and Sampling Methods,https://proceedings.neurips.cc/paper_files/paper/2018/hash/57c0531e13f40b91b3b0f1a30b529a1d-Abstract.html
SING: Symbol-to-Instrument Neural Generator,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/56dc0997d871e9177069bb472574eb29-Abstract.html
Bilevel learning of the Group Lasso structure,Optimization->Bilevel optimization,https://proceedings.neurips.cc/paper_files/paper/2018/hash/56bd37d3a2fda0f2f41925019c81011d-Abstract.html
Legendre Decomposition for Tensors,Optimization,https://proceedings.neurips.cc/paper_files/paper/2018/hash/56a3107cad6611c8337ee36d178ca129-Abstract.html
Removing Hidden Confounding by Experimental Grounding,Causality,https://proceedings.neurips.cc/paper_files/paper/2018/hash/566f0ea4f6c2e947f36795c8f58ba901-Abstract.html
Robustness of conditional GANs to noisy labels,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/565e8a413d0562de9ee4378402d2b481-Abstract.html
On Fast Leverage Score Sampling and Optimal Learning,Optimization->Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/56584778d5a8ab88d6393cc4cd11e090-Abstract.html
Reinforcement Learning of Theorem Proving,Reinforcement Learning->Function Approximation,https://proceedings.neurips.cc/paper_files/paper/2018/hash/55acf8539596d25624059980986aaa78-Abstract.html
Informative Features for Model Comparison,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/550a141f12de6341fba65b0ad0433500-Abstract.html
Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/54fe976ba170c19ebae453679b362263-Abstract.html
Discrimination-aware Channel Pruning for Deep Neural Networks,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/55a7cf9c71f1c9c495413f934dd1a158-Abstract.html
Monte-Carlo Tree Search for Constrained POMDPs,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/54c3d58c5efcf59ddeb7486b7061ea5a-Abstract.html
Generative Probabilistic Novelty Detection with Adversarial Autoencoders,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5421e013565f7f1afa0cfe8ad87a99ab-Abstract.html
A probabilistic population code based on neural samples,Probabilistic Methods->Variational Inference,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5401acfe633e6817b508b84d23686743-Abstract.html
A flexible model for training action localization with varying levels of supervision,Computer Vision->Video Understanding,https://proceedings.neurips.cc/paper_files/paper/2018/hash/53fde96fcc4b4ce72d7739202324cd49-Abstract.html
Link Prediction Based on Graph Neural Networks,Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/53f0d7c537d99b3824f0f99d62ea2428-Abstract.html
Bias and Generalization in Deep Generative Models: An Empirical Study,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5317b6799188715d5e00a638a4278901-Abstract.html
Joint Autoregressive and Hierarchical Priors for Learned Image Compression,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/53edebc543333dfbf7c5933af792c9c4-Abstract.html
Regularizing by the Variance of the Activations' Sample-Variances,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/522a9ae9a99880d39e5daec35375e999-Abstract.html
Single-Agent Policy Tree Search With Guarantees,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/52c5189391854c93e8a0e1326e56c14f-Abstract.html
Generalizing Graph Matching beyond Quadratic Assignment Model,Optimization->Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/51d92be1c60d1db1d2e5e7a07da55b26-Abstract.html
On Learning Intrinsic Rewards for Policy Gradient Methods,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/51de85ddd068f0bc787691d356176df9-Abstract.html
Deep Poisson gamma dynamical systems,Probabilistic Methods->Variational Inference,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4ffb0d2ba92f664c2281970110a2e071-Abstract.html
Online Learning with an Unknown Fairness Metric,Fairness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/50905d7b2216bfeccb5b41016357176b-Abstract.html
From Stochastic Planning to Marginal MAP,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/5129a5ddcd0dcd755232baa04c231698-Abstract.html
Completing State Representations using Spectral Learning,Miscellaneous Aspects of Machine Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/51174add1c52758f33d414ceaf3fe6ba-Abstract.html
Regularization Learning Networks: Deep Learning for Tabular Datasets,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/500e75a036dc2d7d2fec5da1b71d36cc-Abstract.html
Reversible Recurrent Neural Networks,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4ff6fa96179cdc2838e8d8ce64cd10a7-Abstract.html
A Lyapunov-based Approach to Safe Reinforcement Learning,Reinforcement Learning->Planning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4fe5149039b52765bde64beb9f674940-Abstract.html
Layer-Wise Coordination between Encoder and Decoder for Neural Machine Translation,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4fb8a7a22a82c80f2c26fe6c1e0dcbb3-Abstract.html
Beyond Grids: Learning Graph Representations for Visual Recognition,Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4efb80f630ccecb2d3b9b2087b0f9c89-Abstract.html
Learning Concave Conditional Likelihood Models for Improved Analysis of Tandem Mass Spectra,Probabilistic Methods->Bayesian Models and Methods,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4ebccfb3e317c7789f04f7a558df4537-Abstract.html
Unsupervised Attention-guided Image-to-Image Translation,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e87337f366f72daa424dae11df0538c-Abstract.html
Unsupervised Learning of Shape and Pose with Differentiable Point Clouds,Deep Learning->Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e8412ad48562e3c9934f45c3e144d48-Abstract.html
The Physical Systems Behind Optimization Algorithms,Optimization->Non-Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e62e752ae53fb6a6eebd0f6146aa702-Abstract.html
Efficient High Dimensional Bayesian Optimization with Additivity and Quadrature Fourier Features,Optimization,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e5046fc8d6a97d18a5f54beaed54dea-Abstract.html
A Block Coordinate Ascent Algorithm for Mean-Variance Optimization,Optimization->Optimization and Learning under Uncertainty,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e4b5fbbbb602b6d35bea8460aa8f8e5-Abstract.html
MetaGAN: An Adversarial Approach to Few-Shot Learning,Generative Models,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e4e53aa080247bc31d0eb4e7aeb07a0-Abstract.html
Gamma-Poisson Dynamic Matrix Factorization Embedded with Metadata Influence,Probabilistic Methods->Variational Inference,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4e2a6330465c8ffcaa696a5a16639176-Abstract.html
Meta-Reinforcement Learning of Structured Exploration Strategies,Reinforcement Learning->Deep RL,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4de754248c196c85ee4fbdcee89179bd-Abstract.html
Synaptic Strength For Convolutional Neural Network,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4d19b37a2c399deace9082d464930022-Abstract.html
e-SNLI: Natural Language Inference with Natural Language Explanations,Language,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4c7a167bb329bd92580a99ce422d6fa6-Abstract.html
Sparse DNNs with Improved Adversarial Robustness,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4c5bde74a8f110656874902f07378009-Abstract.html
Measures of distortion for machine learning,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4c5bcfec8584af0d967f1ab10179ca4b-Abstract.html
Optimization of Smooth Functions with Noisy Observations: Local Minimax Rates,Optimization->Non-Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4ba3c163cd1efd4c14e3a415fa0a3010-Abstract.html
Explaining Deep Learning Models -- A Bayesian Non-parametric Approach,Deep Learning->Robustness,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4b4edc2630fe75800ddc29a7b4070add-Abstract.html
Temporal Regularization for Markov Decision Process,Reinforcement Learning->Function Approximation,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4b0250793549726d5c1ea3906726ebfe-Abstract.html
Learning Conditioned Graph Structures for Interpretable Visual Question Answering,Graph Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4aeae10ea1c6433c926cdfa558d31134-Abstract.html
Exponentially Weighted Imitation Learning for Batched Historical Data,Reinforcement Learning->Batch Offline,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4aec1b3435c52abbdf8334ea0e7141e0-Abstract.html
The Everlasting Database: Statistical Validity at a Fair Price,Datasets and Benchmarks,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4ad13f04ef4373992c9d3046200aa350-Abstract.html
Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression,Optimization->Non-Convex,https://proceedings.neurips.cc/paper_files/paper/2018/hash/4a1590df1d5968d41b855005bb8b67bf-Abstract.html
Moonshine: Distilling with Cheap Convolutions,Deep Learning->Attention Mechanisms,https://proceedings.neurips.cc/paper_files/paper/2018/hash/49b8b4f95f02e055801da3b4f58e28b7-Abstract.html
