title,url,category,x,y,z
Learning Active Learning from Data,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8ca8da41fe1ebc8d3ca31dc14f5fc56c-Abstract.html,Theory->Active Learning and Interactive Learning,13.606996,1.5254685,-28.921837
Neural system identification for large populations separating “what” and “where”,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8c249675aea6c3cbd91661bbae767ff1-Abstract.html,Deep Learning->Representation Learning,-14.426183,2.6761303,1.6422946
Linear Convergence of a Frank-Wolfe Type Algorithm over Trace-Norm Balls,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8b8388180314a337c9aa3c5aa8e2f37a-Abstract.html,Optimization->Convex,28.523045,21.505772,3.1920753
Fully Decentralized Policies for Multi-Agent Systems: An Information Theoretic Approach,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8bb88f80d334b1869781beb89f7b73be-Abstract.html,Reinforcement Learning->Multi-agent,20.770887,-25.39336,-14.446522
Nonbacktracking Bounds on the Influence in Independent Cascade Models,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8b5040a8a5baf3e0e67386c2e3a9b903-Abstract.html,Probabilistic Methods->Tractable Models,34.185192,8.804627,-12.317071
A Unified Approach to Interpreting Model Predictions,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8a20a8621978632d76c43dfd28b67767-Abstract.html,Interpretability,-0.1025327,-7.0518165,8.675118
GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8a1d694707eb0fefe65871369074926d-Abstract.html,Generative Models,-22.276384,9.796516,-20.415617
TernGrad: Ternary Gradients to Reduce Communication in Distributed Deep Learning,https://proceedings.neurips.cc/paper_files/paper/2017/hash/89fcd07f20b6785b92134bd6c1d0fa42-Abstract.html,Deep Learning->Algorithms,20.323488,8.551527,17.466347
On the Power of Truncated SVD for General High-rank Matrix Estimation Problems,https://proceedings.neurips.cc/paper_files/paper/2017/hash/89f0fd5c927d466d6ec9a21b9ac34ffa-Abstract.html,Learning Theory,18.090742,25.749462,-0.9449632
Matrix Norm Estimation from a Few Entries,https://proceedings.neurips.cc/paper_files/paper/2017/hash/89d4402dc03d3b7318bbac10203034ab-Abstract.html,Datasets and Benchmarks,17.65251,28.043861,-1.6338314
Adaptive stimulus selection for optimizing neural population responses,https://proceedings.neurips.cc/paper_files/paper/2017/hash/892c91e0a653ba19df81a90f89d99bcd-Abstract.html,Deep Learning->Attention Mechanisms,-9.339203,-3.0331235,-19.930748
Improved Training of Wasserstein GANs,https://proceedings.neurips.cc/paper_files/paper/2017/hash/892c3b1c6dccd52936e27cbd0ff683d6-Abstract.html,Generative Models,-23.933575,8.139906,-19.145622
Deep Learning with Topological Signatures,https://proceedings.neurips.cc/paper_files/paper/2017/hash/883e881bb4d22a7add958f2d6b052c9f-Abstract.html,Miscellaneous Aspects of Machine Learning->Representation Learning,-9.83282,26.497797,-9.042411
Mapping distinct timescales of functional interactions among brain networks,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8929c70f8d710e412d38da624b21c3c8-Abstract.html,"Neuroscience, Cognitive Science",-12.490674,-2.2359838,-27.925694
Revenue Optimization with Approximate Bid Predictions,https://proceedings.neurips.cc/paper_files/paper/2017/hash/884d79963bd8bc0ae9b13a1aa71add73-Abstract.html,Optimization->Non-Convex,35.849056,-10.371786,-6.487019
Triple Generative Adversarial Nets,https://proceedings.neurips.cc/paper_files/paper/2017/hash/86e78499eeb33fb9cac16b7555b50767-Abstract.html,Generative Models,-20.770424,4.157496,-18.20097
Accuracy First: Selecting a Differential Privacy Level for Accuracy Constrained ERM,https://proceedings.neurips.cc/paper_files/paper/2017/hash/86df7dcfd896fcaf2674f757a2463eba-Abstract.html,Privacy,20.4274,26.8549,15.060744
Soft-to-Hard Vector Quantization for End-to-End Learning Compressible Representations,https://proceedings.neurips.cc/paper_files/paper/2017/hash/86b122d4358357d834a87ce618a55de0-Abstract.html,Deep Learning->Autoencoders,-22.03903,10.175823,9.92482
Unsupervised Transformation Learning via Convex Relaxations,https://proceedings.neurips.cc/paper_files/paper/2017/hash/86a1793f65aeef4aeef4b479fc9b2bca-Abstract.html,Miscellaneous Aspects of Machine Learning->Unsupervised and Semi-supervised Learning,-19.058046,3.3678107,-8.825832
Deep Multi-task Gaussian Processes for Survival Analysis with Competing Risks,https://proceedings.neurips.cc/paper_files/paper/2017/hash/861dc9bd7f4e7dd3cccd534d0ae2a2e9-Abstract.html,Probabilistic Methods->Variational Inference,6.5656056,-8.286936,10.922886
Near Minimax Optimal Players for the Finite-Time 3-Expert Prediction Problem,https://proceedings.neurips.cc/paper_files/paper/2017/hash/851300ee84c2b80ed40f51ed26d866fc-Abstract.html,Reinforcement Learning->Function Approximation,26.526527,-14.43559,-3.0297933
Multiresolution Kernel Approximation for Gaussian Process Regression,https://proceedings.neurips.cc/paper_files/paper/2017/hash/850af92f8d9903e7a4e0559a98ecc857-Abstract.html,Probabilistic Methods->Gaussian Processes,8.142724,9.49389,-14.263199
Learned D-AMP: Principled Neural Network based Compressive Image Recovery,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8597a6cfa74defcbde3047c891d78f90-Abstract.html,Deep Learning->Theory,-28.097273,18.151066,-2.4924273
Concrete Dropout,https://proceedings.neurips.cc/paper_files/paper/2017/hash/84ddfb34126fc3a48ee38d7044e87276-Abstract.html,Reinforcement Learning->Deep RL,3.0164251,-13.661115,-12.968288
Reinforcement Learning under Model Mismatch,https://proceedings.neurips.cc/paper_files/paper/2017/hash/84c6494d30851c63a55cdb8cb047fadd-Abstract.html,Reinforcement Learning->Function Approximation,14.413512,-14.583323,-11.748643
Accelerated Stochastic Greedy Coordinate Descent by Soft Thresholding Projection onto Simplex,https://proceedings.neurips.cc/paper_files/paper/2017/hash/84b20b1f5a0d103f5710bb67a043cd78-Abstract.html,Optimization->Convex,21.980576,16.751287,1.811629
Online Learning with Transductive Regret,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8420d359404024567b5aefda1231af24-Abstract.html,Optimization->Optimization and Learning under Uncertainty,24.679554,-4.3446693,-3.817395
Pixels to Graphs by Associative Embedding,https://proceedings.neurips.cc/paper_files/paper/2017/hash/84438b7aae55a0638073ef798e50b4ef-Abstract.html,Graph Neural Networks,-20.068403,-20.09231,12.481479
Lookahead  Bayesian Optimization with Inequality Constraints,https://proceedings.neurips.cc/paper_files/paper/2017/hash/83f97f4825290be4cb794ec6a234595f-Abstract.html,Optimization,10.9758625,-16.905037,19.500025
Hiding Images in Plain Sight: Deep Steganography,https://proceedings.neurips.cc/paper_files/paper/2017/hash/838e8afb1ca34354ac209f53d90c3a43-Abstract.html,Deep Learning->Robustness,-23.44442,20.574114,16.881525
Working hard to know your neighbor's margins: Local descriptor learning loss,https://proceedings.neurips.cc/paper_files/paper/2017/hash/831caa1b600f852b7844499430ecac17-Abstract.html,Deep Learning->Algorithms,-33.492783,7.5667853,5.678421
Stochastic Optimization with Variance Reduction for Infinite Datasets with Finite Sum Structure,https://proceedings.neurips.cc/paper_files/paper/2017/hash/82b8a3434904411a9fdc43ca87cee70c-Abstract.html,Optimization->Optimization and Learning under Uncertainty,27.646832,13.028083,7.896574
Nonparametric Online Regression while Learning the Metric,https://proceedings.neurips.cc/paper_files/paper/2017/hash/821fa74b50ba3f7cba1e6c53e8fa6845-Abstract.html,Optimization->Non-Convex,29.888105,1.0160573,-1.8353549
First-Order Adaptive Sample Size Methods to Reduce Complexity of Empirical Risk Minimization,https://proceedings.neurips.cc/paper_files/paper/2017/hash/81e5f81db77c596492e6f1a5a792ed53-Abstract.html,Optimization->Optimization and Learning under Uncertainty,21.226631,12.241618,4.0049434
From Parity to Preference-based Notions of Fairness in Classification,https://proceedings.neurips.cc/paper_files/paper/2017/hash/82161242827b703e6acf9c726942a1e4-Abstract.html,Fairness,28.189936,-4.4421234,-16.961266
Doubly Stochastic Variational Inference for Deep Gaussian Processes,https://proceedings.neurips.cc/paper_files/paper/2017/hash/8208974663db80265e9bfe7b222dcb18-Abstract.html,Probabilistic Methods->Variational Inference,3.754861,5.357963,-11.4550295
Non-convex Finite-Sum Optimization Via SCSG Methods,https://proceedings.neurips.cc/paper_files/paper/2017/hash/81ca0262c82e712e50c580c032d99b60-Abstract.html,Optimization->Non-Convex,27.971992,10.621266,5.9717994
Mean Field Residual Networks: On the Edge of Chaos,https://proceedings.neurips.cc/paper_files/paper/2017/hash/81c650caac28cdefce4de5ddc18befa0-Abstract.html,Theory->Everything Else,3.9839742,12.353938,0.7636309
The Marginal Value of Adaptive Gradient Methods in Machine Learning,https://proceedings.neurips.cc/paper_files/paper/2017/hash/81b3833e2504647f9d794f7d7b9bf341-Abstract.html,Deep Learning->Algorithms,-1.3344071,9.86832,8.702217
Toward Multimodal Image-to-Image Translation,https://proceedings.neurips.cc/paper_files/paper/2017/hash/819f46e52c25763a55cc642422644317-Abstract.html,Generative Models,-19.583586,5.520616,-11.49645
Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning,https://proceedings.neurips.cc/paper_files/paper/2017/hash/812b4ba287f5ee0bc9d43bbf5bbe87fb-Abstract.html,Reinforcement Learning->Multi-agent,21.176968,-23.508709,-11.725116
A PAC-Bayesian Analysis of Randomized Learning with Application to Stochastic Gradient Descent,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7fea637fd6d02b8f0adf6f7dc36aed93-Abstract.html,Probabilistic Methods->Monte Carlo and Sampling Methods,21.234634,5.1621594,6.1480346
Safe and Nested Subgame Solving for Imperfect-Information Games,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7fe1f8abaad094e0b5cb1b01d712f708-Abstract.html,Theory->Game Theory,28.10619,-26.567062,-6.3120036
Online control of the false discovery rate with decaying memory,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7f018eb7b301a66658931cb8a93fd6e8-Abstract.html,Datasets and Benchmarks,23.025919,-21.487993,13.615375
Excess Risk Bounds for the Bayes Risk using Variational Inference in Latent Gaussian Models,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7edccc661418aeb5761dbcdc06ad490c-Abstract.html,Probabilistic Methods->Variational Inference,2.9596376,-1.0723897,1.4041169
PixelGAN Autoencoders,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7e7e69ea3384874304911625ac34321c-Abstract.html,Generative Models,-22.203596,5.498635,-11.470144
Faster and Non-ergodic O(1/K) Stochastic Alternating Direction Method of Multipliers,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7e3b7a5bafcb0fa8e8dfe3ea6aca9186-Abstract.html,Optimization->Non-Convex,30.880465,15.566572,6.1216874
Group Sparse Additive Machine,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7e7757b1e12abcb736ab9a754ffb617a-Abstract.html,Theory->Everything Else,8.634301,15.890529,-3.7020369
Gradient descent GAN optimization is locally stable,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7e0a0209b929d097bd3e8ef30567a5c1-Abstract.html,Generative Models,-22.784153,9.365695,-19.773376
Positive-Unlabeled Learning with Non-Negative Risk Estimator,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7cce53cf90577442771720a370c3c723-Abstract.html,Deep Learning->Robustness,16.071075,3.8353446,-12.920641
Thy Friend is My Friend: Iterative Collaborative Filtering for Sparse Matrix Estimation,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7cc234202e98d2722580858573fd0817-Abstract.html,Probabilistic Methods->Variational Inference,16.744507,28.24933,-0.42449763
Stabilizing Training of Generative Adversarial Networks through Regularization,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7bccfde7714a1ebadf06c5f4cea752c1-Abstract.html,Generative Models,-24.3671,8.633672,-17.617657
Dual-Agent GANs for Photorealistic and Identity Preserving Profile Face Synthesis,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7cbbc409ec990f19c78c75bd1e06f215-Abstract.html,Generative Models,-25.058023,0.942412,-5.580467
Training Deep Networks without Learning Rates Through Coin Betting,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7c82fab8c8f89124e2ce92984e04fb40-Abstract.html,Deep Learning->Algorithms,25.158524,10.39066,8.465768
Probabilistic Rule Realization and Selection,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7b13b2203029ed80337f27127a9f1d28-Abstract.html,Theory->Probabilistic Methods,-27.076145,-20.00071,-12.112561
A Disentangled Recognition and Nonlinear Dynamics Model for Unsupervised Learning,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7b7a53e239400a13bd6be6c91c4f6c4e-Abstract.html,Computer Vision->Video Understanding,-27.322088,-9.240237,-3.9890163
Neural Discrete Representation Learning,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7a98af17e63a0ac09ce2e96d03992fbc-Abstract.html,Generative Models,-1.4452182,-1.8872666,-3.776952
Online Dynamic Programming,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7a6a74cbe87bc60030a4bd041dd47b78-Abstract.html,Optimization->Optimization and Learning under Uncertainty,32.56162,-2.8968399,3.9644535
Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7876acb66640bad41f1e1371ef30c180-Abstract.html,Probabilistic Methods->Monte Carlo and Sampling Methods,11.048848,1.061513,6.5542855
Targeting EEG/LFP Synchrony with Neural Nets,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7993e11204b215b27694b6f139e34ce8-Abstract.html,Deep Learning->Theory,-13.97475,-8.35093,-24.31326
Learning from uncertain curves: The 2-Wasserstein metric for Gaussian processes,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7a006957be65e608e863301eb98e1808-Abstract.html,Probabilistic Methods->Gaussian Processes,-7.8210673,-2.4296026,-29.979836
Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction,https://proceedings.neurips.cc/paper_files/paper/2017/hash/788d986905533aba051261497ecffcbb-Abstract.html,Interpretability,-10.6029825,0.40149167,-18.127037
Context Selection for Embedding Models,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7884a9652e94555c70f96b6be63be216-Abstract.html,Probabilistic Methods->Variational Inference,-17.783136,-16.168468,-21.865414
Good Semi-supervised Learning That Requires a Bad GAN,https://proceedings.neurips.cc/paper_files/paper/2017/hash/79514e888b8f2acacc68738d0cbb803e-Abstract.html,Generative Models,-21.418777,5.412033,-18.773275
"Time-dependent spatially varying graphical models, with application to brain fMRI data analysis",https://proceedings.neurips.cc/paper_files/paper/2017/hash/769675d7c11f336ae6573e7e533570ec-Abstract.html,Probabilistic Methods->Gaussian Processes,-11.243136,-2.4689047,-27.060057
Safe Model-based Reinforcement Learning with Stability Guarantees,https://proceedings.neurips.cc/paper_files/paper/2017/hash/766ebcd59621e305170616ba3d3dac32-Abstract.html,Trustworthy Machine Learning,12.992973,-12.138984,-17.241716
Doubly Accelerated Stochastic Variance Reduced Dual Averaging Method for Regularized Empirical Risk Minimization,https://proceedings.neurips.cc/paper_files/paper/2017/hash/75fc093c0ee742f6dddaa13fff98f104-Abstract.html,Optimization->Non-Convex,28.952295,11.596958,7.905796
Sobolev Training for Neural Networks,https://proceedings.neurips.cc/paper_files/paper/2017/hash/758a06618c69880a6cee5314ee42d52f-Abstract.html,Deep Learning->Algorithms,-5.236144,13.060077,-13.931067
Learning with Feature Evolvable Streams,https://proceedings.neurips.cc/paper_files/paper/2017/hash/7634ea65a4e6d9041cfd3f7de18e334a-Abstract.html,Online Learning,-3.270088,-14.648072,5.259198
VAIN: Attentional Multi-agent Predictive Modeling,https://proceedings.neurips.cc/paper_files/paper/2017/hash/748ba69d3e8d1af87f84fee909eef339-Abstract.html,Reinforcement Learning->Multi-agent,1.1651804,-26.23508,-21.776144
